Date time,Address,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
2019-03-20,Nizamabad,28.05555555555556,38.05555555555556,33.611111111111114,60.4,35.71,99.8,2.2,,106.67,,0.0,0.0,0.0,6.2,20.0,1006.7,,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Clear
2019-03-21,Nizamabad,27.05555555555556,36.66666666666667,32.72222222222223,65.6,44.83,100.6,2.2,,170.0,,0.01,25.0,0.0,6.2,30.0,1008.7,,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,"Rain, Partially cloudy"
2019-03-22,Nizamabad,28.05555555555556,36.05555555555556,33.05555555555556,61.9,38.07,99.9,0.0,,230.0,,0.0,0.0,0.0,6.2,15.0,1009.6,,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Clear
2019-03-23,Nizamabad,28.666666666666664,37.333333333333336,34.38888888888889,65.8,41.15,101.9,2.2,,290.0,,0.0,0.0,0.0,6.2,15.0,1009.1,,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Clear
2019-03-24,Nizamabad,28.83333333333334,39.333333333333336,35.22222222222223,63.4,35.71,107.5,2.2,,290.0,,0.0,0.0,0.0,6.2,7.5,1008.7,,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Clear
2019-03-25,Nizamabad,28.666666666666664,39.333333333333336,35.50000000000001,63.3,37.77,105.8,2.2,,252.5,,0.0,0.0,0.0,6.2,15.0,1008.2,,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Clear
2019-03-26,Nizamabad,29.33333333333333,38.66666666666666,35.44444444444444,57.7,29.15,100.3,2.2,,230.0,,0.0,0.0,0.0,6.2,10.0,1008.9,,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Clear
2019-03-27,Nizamabad,28.83333333333334,39.05555555555556,35.38888888888889,60.7,33.17,103.5,2.2,,260.0,,0.0,0.0,0.0,6.2,17.5,1009.7,,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Clear
2019-03-28,Nizamabad,29.055555555555557,39.833333333333336,35.777777777777786,56.1,28.61,100.0,0.0,,230.0,,0.0,0.0,0.0,6.2,10.0,1009.4,,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Clear
2019-03-29,Nizamabad,29.055555555555557,40.05555555555556,36.27777777777778,56.3,28.04,103.2,2.2,,290.0,,0.0,0.0,0.0,6.2,0.0,1007.5,,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Clear
2019-03-30,Nizamabad,28.333333333333336,40.33333333333333,36.16666666666666,55.5,26.08,105.3,3.4,,266.67,,0.0,0.0,0.0,6.2,15.0,1006.5,,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Clear
2019-03-31,Nizamabad,31.33333333333334,41.66666666666667,37.55555555555556,53.7,23.08,103.0,2.2,,230.0,,0.0,0.0,0.0,6.2,0.0,1005.9,,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Clear
2019-04-01,Nizamabad,31.05555555555556,41.05555555555556,37.16666666666667,50.5,20.95,104.6,2.2,,290.0,,0.0,0.0,0.0,6.2,0.0,1006.5,,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Clear
2019-04-01,Nizamabad,31.05555555555556,41.05555555555556,37.16666666666667,50.5,20.95,104.6,2.2,,290.0,,0.0,0.0,0.0,6.2,0.0,1006.5,,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Clear
2019-04-02,Nizamabad,29.055555555555557,41.16666666666666,36.77777777777778,59.9,30.53,106.9,0.0,,275.0,,0.0,0.0,0.0,6.2,20.0,1006.0,,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Clear
2019-04-03,Nizamabad,29.66666666666667,40.05555555555556,35.61111111111111,64.2,36.37,108.0,2.2,,185.0,,0.0,0.0,0.0,6.2,35.0,1006.6,,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Partially cloudy
